pt3ISO,TradeValue,rt3ISO,period
USA,30,PAK,2005
USA,1995846,PAN,2005
USA,4473771,PRY,2005
USA,69352,PRY,2005
URY,1899,PRY,2005
USA,3494878,PER,2005
USA,907738,PER,2005
URY,2822,PER,2005
URY,1136,PER,2005
USA,2503655,PHL,2010
USA,468756668,PHL,2010
URY,107597,PHL,2010
UZB,835,PHL,2010
USA,5191356,PHL,2015
USA,411691994,PHL,2015
USA,13920201,POL,2005
USA,465279,POL,2005
USA,621661,PRT,2005
USA,1828080,PRT,2005
USA,130835,QAT,2005
USA,1878,QAT,2005
USA,2066287,QAT,2010
USA,5638539,ROU,2005
USA,287323,ROU,2005
USA,7655213,RUS,2005
USA,7584,RUS,2005
UZB,6769,RUS,2005
TZA,384,RWA,2005
USA,4324525,SAU,2005
USA,646133,SEN,2005
USA,1413984,SRB,2005
USA,24517,SRB,2005
USA,3984,SYC,2010
TZA,246425,IND,2005
USA,53896283,IND,2005
USA,2681936,IND,2005
TZA,5931,SGP,2005
USA,125416387,SGP,2005
USA,3047851985,SGP,2005
URY,13318,SGP,2005
TZA,253,SVK,2005
USA,3120795,SVK,2005
USA,24895,SVK,2005
URY,18493,SVK,2005
USA,2698734,VNM,2005
USA,289492,VNM,2005
USA,3386611,SVN,2005
USA,97945,SVN,2005
TZA,525,ZAF,2005
TZA,38861,ZAF,2005
USA,15710498,ZAF,2005
USA,164457,ZAF,2005
USA,27304,ZWE,2005
USA,134,ZWE,2005
TZA,5137,ESP,2005
USA,28157473,ESP,2005
USA,3351174,ESP,2005
URY,1555,ESP,2005
URY,786,ESP,2005
TZA,6163,SWE,2005
USA,6834550,SWE,2005
USA,805586,SWE,2005
TZA,330,CHE,2005
USA,21237229,CHE,2005
USA,11793943,CHE,2005
URY,340,CHE,2005
USA,24649078,THA,2005
USA,974772886,THA,2005
USA,4196,TGO,2005
USA,2089033,TTO,2005
TZA,344636,ARE,2005
USA,5140465,ARE,2005
UZB,1004,ARE,2005
USA,1423256,TUN,2005
USA,194,TUN,2005
USA,9919406,TUR,2005
USA,200427,TUR,2005
UZB,238,TUR,2005
TZA,210,UGA,2005
USA,89011,UGA,2005
USA,235534,UKR,2010
USA,420,UKR,2010
USA,238896,MKD,2005
USA,3946,MKD,2005
TZA,47169,GBR,2005
USA,204825543,GBR,2005
USA,143946560,GBR,2005
URY,41676,GBR,2005
URY,50474,GBR,2005
UZB,88920,GBR,2005
USA,42972,TZA,2005
TZA,3947,USA,2005
URY,10050,USA,2005
URY,2251259,USA,2005
UZB,3000,USA,2005
USA,1049,BFA,2005
USA,5050920,URY,2005
USA,51926,URY,2005
USA,17202675,VEN,2010
UZB,8507,VEN,2010
TZA,1284,ZMB,2005
USA,82436,ZMB,2005
USA,60385,ATG,2005
USA,38196,ATG,2010
USA,6866,BWA,2005
USA,746,CPV,2005
USA,2519,BEN,2005
USA,19222,DMA,2005
USA,2779013,DOM,2005
USA,3733,DOM,2005
USA,80,GMB,2010
USA,162,GRD,2005
USA,7008709,IDN,2005
USA,290179,IDN,2005
URY,1700,IDN,2005
USA,7339623,PHL,2005
USA,970140196,PHL,2005
USA,144839,KNA,2005
USA,318912,LCA,2005
USA,1147,LCA,2005
USA,503048,LCA,2010
USA,3123,LCA,2010
USA,109581,VCT,2005
USA,222,VCT,2005
USA,304789,UKR,2005
USA,13204,UKR,2005
USA,50978631,VEN,2005
USA,633036,VEN,2005
URY,1459,VEN,2005
URY,6463,VEN,2005
USA,848,YEM,2005
LBN,139,DZA,2015
LBN,10520,AGO,2015
LBN,37684,AUS,2015
LBN,4738,AUT,2015
LBN,78,AUT,2015
LVA,787337,AUT,2015
LVA,80766,BEL,2015
LBR,277,BEL,2015
LVA,400,BLR,2015
LVA,4100,BLR,2015
LBN,4635,CAN,2015
LAO,584000,CHN,2015
LBN,347,CHN,2015
LBN,712996,CHN,2015
LVA,31910,CHN,2015
LBR,5984,CHN,2015
LBN,12742,CYP,2015
LBN,68,CZE,2015
LBN,2968233,CZE,2015
LVA,13602,CZE,2015
LVA,3212480,CZE,2015
LBN,364,DNK,2015
LBN,138564,DNK,2015
LVA,9886,DNK,2015
LVA,463788,DNK,2015
LBR,29923,DNK,2015
LVA,3493284,EST,2015
LVA,4376806,EST,2015
LAO,74,FIN,2015
LBN,60,FIN,2015
LBN,792,FIN,2015
LVA,311,FIN,2015
LVA,233655,FIN,2015
LBN,4008,FRA,2015
LBN,100970,FRA,2015
LVA,7306,FRA,2015
LBR,17,FRA,2015
LVA,27436,GEO,2015
LAO,2854,DEU,2015
LBN,18699,DEU,2015
LBN,164761,DEU,2015
LSO,11114,DEU,2015
LVA,7981,DEU,2015
LVA,5429100,DEU,2015
LVA,309498,GRC,2015
LAO,30911,HKG,2015
LBN,254030,HKG,2015
LVA,351700,HKG,2015
LVA,38284,HKG,2015
LBN,79641,HUN,2015
LVA,1650,HUN,2015
LVA,12579,HUN,2015
LVA,2139,ISL,2015
LBN,171,IDN,2015
LBN,2826,IRL,2015
LBN,2243816,IRL,2015
LSO,3317,IRL,2015
LVA,63018,IRL,2015
LVA,586915,IRL,2015
LVA,316000,ISR,2015
LBN,3104,ITA,2015
LVA,3477,ITA,2015
LVA,267333,ITA,2015
LBN,2094,CIV,2015
LBN,39609,JPN,2015
LVA,2752,JPN,2015
LAO,4913,KOR,2015
LBN,2722,KOR,2015
LVA,16786,KOR,2015
LVA,15448,KOR,2015
LBR,195,KOR,2015
LBN,591,KWT,2015
LBN,586,KWT,2015
LBN,23,LTU,2015
LVA,8082046,LTU,2015
LVA,2009335,LTU,2015
LBN,22,LUX,2015
LAO,7753,MYS,2015
LVA,568338,MYS,2015
LBN,13517,MEX,2015
LVA,24741,MEX,2015
LAO,7609,,2015
LBN,1031192,,2015
LSO,2956,,2015
LVA,96359,,2015
LBR,92,,2015
LAO,14,NLD,2015
LBN,22175,NLD,2015
LBN,631733,NLD,2015
LSO,190,NLD,2015
LSO,32881,NLD,2015
LVA,5407956,NLD,2015
LVA,7925568,NLD,2015
LBR,2,NLD,2015
LBR,20,NLD,2015
LBN,993,NOR,2015
LBN,325,PAK,2015
LBN,169,POL,2015
LBN,2544,POL,2015
LSO,60,POL,2015
LVA,13202,POL,2015
LVA,18159569,POL,2015
LBN,4627,QAT,2015
LBN,60,ROU,2015
LBN,1130,ROU,2015
LVA,92,ROU,2015
LAO,58500,RUS,2015
LBN,256937,RWA,2015
LVA,24823,IND,2015
LAO,11,SGP,2015
LBN,52,SGP,2015
LVA,5158968,SVK,2015
LAO,128119,VNM,2015
LBN,2,SVN,2015
LVA,594422,SVN,2015
LSO,1792,ZAF,2015
LSO,320224,ZAF,2015
LBN,238,ESP,2015
LBN,123,ESP,2015
LVA,1306,ESP,2015
LVA,4226,ESP,2015
LBN,119,SWE,2015
LBN,4862,SWE,2015
LVA,3794,SWE,2015
LVA,43169,SWE,2015
LBN,51,CHE,2015
LVA,58,CHE,2015
LVA,1144,CHE,2015
LAO,1068,THA,2015
LAO,1015369,THA,2015
LSO,78,THA,2015
LVA,1710,THA,2015
LVA,816280,THA,2015
LBN,543548,ARE,2015
LBR,5291,ARE,2015
LBR,213,TUN,2015
LBN,1992,UGA,2015
LBR,74,UKR,2015
LAO,1287887,GBR,2015
LBN,6403,GBR,2015
LBN,1042412,GBR,2015
LVA,314652,GBR,2015
LVA,4102664,GBR,2015
LBR,1246,GBR,2015
LBN,288964,USA,2015
LVA,149671,USA,2015
LVA,62993,USA,2015
LBR,47450,USA,2015
LBN,199752,AGO,2010
LAO,2998,AUS,2010
LBN,292,AUT,2010
LBN,4044,AUT,2010
LVA,624,AUT,2010
LVA,31,ARM,2010
LBN,2908,BEL,2010
LBN,117757,BEL,2010
LVA,2428,BEL,2010
LVA,12400,BLR,2010
LVA,2277,CAN,2010
LAO,7172,CHN,2010
LBN,960683,CHN,2010
LVA,125377,CHN,2010
LVA,7605,HRV,2010
LVA,1907,HRV,2010
LBN,17288,CYP,2010
LBN,510892,CZE,2010
LVA,218,CZE,2010
LVA,1574034,CZE,2010
LBN,49116,DNK,2010
LVA,84800,DNK,2010
LVA,54965,DNK,2010
LBR,2336,DNK,2010
LVA,178085,EST,2010
LVA,361399,EST,2010
LVA,49697,FIN,2010
LVA,2520281,FIN,2010
LBN,86161,FRA,2010
LVA,29162,FRA,2010
LBR,1325,FRA,2010
LVA,306,GEO,2010
LBN,351129,DEU,2010
LVA,2467181,DEU,2010
LBN,97148,GHA,2010
LVA,146,GRC,2010
LBN,167362,HKG,2010
LVA,2770,HKG,2010
LBN,563000,HUN,2010
LVA,75000,HUN,2010
LBN,2,IDN,2010
LBN,7997,IRL,2010
LBN,131003,IRL,2010
LVA,101809,IRL,2010
LBN,125227,ITA,2010
LVA,75244,ITA,2010
LBN,934,CIV,2010
LBN,2604,JPN,2010
LBN,483,JOR,2010
LAO,27871,KOR,2010
LBN,262830,KOR,2010
LVA,996573,KOR,2010
LBN,856,LTU,2010
LVA,6378108,LTU,2010
LVA,1248921,LTU,2010
LBR,30665,LTU,2010
LAO,29553,MYS,2010
LVA,77373,MYS,2010
LVA,6416,MEX,2010
LBN,980,,2010
LBN,625280,,2010
LVA,4237,,2010
LVA,77140,,2010
LBN,42425,NLD,2010
LBN,2197702,NLD,2010
LVA,351329,NLD,2010
LVA,1327640,NLD,2010
LBR,33158,NLD,2010
LBN,1376,NER,2010
LBN,1315,NOR,2010
LVA,4210,NOR,2010
LVA,5437,NOR,2010
LBN,74,POL,2010
LBN,506,POL,2010
LVA,378845,POL,2010
LVA,998,ROU,2010
LVA,169439,ROU,2010
LVA,217,RUS,2010
LBN,12941,IND,2010
LBR,3814,IND,2010
LAO,18039,SGP,2010
LBN,1296,SGP,2010
LVA,35228,SGP,2010
LVA,2261,SVK,2010
LAO,18228,VNM,2010
LVA,2950,VNM,2010
LVA,60142,SVN,2010
LBN,91,ZAF,2010
LSO,3175,ZAF,2010
LSO,67799,ZAF,2010
LBR,347,ZAF,2010
LBN,1331,ESP,2010
LVA,451,ESP,2010
LBN,139,SWE,2010
LBN,974,SWE,2010
LVA,12527,SWE,2010
LBN,8551,CHE,2010
LVA,252,CHE,2010
LAO,480367,THA,2010
LAO,1708211,THA,2010
LBN,2829,TGO,2010
LBN,7441,GBR,2010
LBN,2298864,GBR,2010
LVA,2223848,GBR,2010
LVA,428798,GBR,2010
LBN,3575,USA,2010
LBN,441824,USA,2010
LVA,59579,USA,2010
LBR,29805,USA,2010
LAO,2174,AUS,2005
LBN,65336,AUT,2005
LVA,98,AUT,2005
LBN,1500,ARM,2005
LBN,113752,BEL,2005
LVA,3579,BEL,2005
LVA,44132,BEL,2005
LBR,1809,BEL,2005
LVA,12115,BGR,2005
LVA,81600,BLR,2005
LAO,330,CAN,2005
LBN,26439,CAN,2005
LVA,137,CAN,2005
LAO,3126,CHN,2005
LBN,433817,CHN,2005
LVA,422,CHN,2005
LVA,7940,HRV,2005
LBN,37346,CYP,2005
LBN,2977,CZE,2005
LVA,62645,CZE,2005
LBN,2213,DNK,2005
LVA,353372,DNK,2005
LBR,86,DNK,2005
LVA,446748,EST,2005
LVA,22286,EST,2005
LVA,2609889,FIN,2005
LBN,116959,FRA,2005
LVA,167973,FRA,2005
LAO,55000,DEU,2005
LBN,7000,DEU,2005
LBN,763000,DEU,2005
LVA,5767000,DEU,2005
LBR,3000,DEU,2005
LBR,65000,DEU,2005
LBN,122938,GHA,2005
LBN,16760,HKG,2005
LVA,59073,HKG,2005
LBN,29000,HUN,2005
LVA,3000,HUN,2005
LVA,74000,HUN,2005
LBN,26155,IRL,2005
LVA,264800,IRL,2005
LBN,11393,ITA,2005
LVA,480,ITA,2005
LVA,136412,ITA,2005
LBN,9959,CIV,2005
LBN,28253,KOR,2005
LBN,1493546,KOR,2005
LVA,3891236,KOR,2005
LBR,289,KOR,2005
LVA,4554636,LTU,2005
LVA,4901830,LTU,2005
LVA,3284,LUX,2005
LVA,243,LUX,2005
LBN,22867,MYS,2005
LBN,479,MLI,2005
LBN,49474,,2005
LVA,77638,,2005
LBN,123074,NLD,2005
LBN,550945,NLD,2005
LVA,23620,NLD,2005
LVA,2604240,NLD,2005
LVA,476,NZL,2005
LVA,14164,POL,2005
LVA,79471,ROU,2005
LVA,196,RUS,2005
LVA,4610,RUS,2005
LAO,4459,SGP,2005
LBN,111344,SGP,2005
LSO,2463,SVK,2005
LVA,44280,SVK,2005
LAO,1944,VNM,2005
LVA,19630,SVN,2005
LBN,3083,ZAF,2005
LBR,694,ZAF,2005
LBN,23853,ESP,2005
LVA,568,ESP,2005
LBN,5091,SWE,2005
LVA,10182,SWE,2005
LBN,417,CHE,2005
LBN,286917,CHE,2005
LVA,53952,CHE,2005
LAO,12544,THA,2005
LBN,149676,THA,2005
LBN,49409,ARE,2005
LBR,11733,ARE,2005
LBN,11698,GBR,2005
LBN,198892,GBR,2005
LVA,124929,GBR,2005
LVA,592689,GBR,2005
LBN,283,TZA,2005
LAO,36850,USA,2005
LBN,727709,USA,2005
LVA,3045,USA,2005
LVA,135617,USA,2005
LBR,9384,USA,2005
LSO,221,BWA,2010
LBN,1731,COG,2010
LBN,968964,PHL,2010
LVA,1077,PHL,2010
LBN,9722,QAT,2010
LVA,21552,UKR,2005
LVA,741,UKR,2005
BEL,366,DZA,2015
BEL,387597,AGO,2015
BEL,204237,AUS,2015
BEL,5555,AUS,2015
BGD,3412,AUT,2015
BEL,249117,AUT,2015
BEL,171662,AUT,2015
BLR,3247,AUT,2015
BEL,1419,BHR,2015
BGD,6167,BEL,2015
BLR,185,BEL,2015
BLR,4768,BEL,2015
BEL,682,BIH,2015
BEL,299,BWA,2015
BEL,9127,BWA,2015
BEL,8884,BRA,2015
BEL,205933,BGR,2015
BEL,2949,BGR,2015
BEL,44794,BDI,2015
BEL,4900,BLR,2015
BEL,57449,CMR,2015
BEL,554,CMR,2015
BGD,1,CAN,2015
BRB,75,CAN,2015
BRB,45326,CAN,2015
BEL,268131,CAN,2015
BEL,64266,CAN,2015
BEL,189,CPV,2015
BEL,4166,CHL,2015
BGD,1991889,CHN,2015
BRB,8710,CHN,2015
BEL,181813,CHN,2015
BEL,13493233,CHN,2015
BLR,494225,CHN,2015
BEL,8391,COL,2015
BEL,31708,HRV,2015
BEL,24300,CYP,2015
BEL,145993,CZE,2015
BEL,44464696,CZE,2015
BLR,89,CZE,2015
BLR,8037043,CZE,2015
BGD,381,DNK,2015
BEL,1319266,DNK,2015
BEL,590006,DNK,2015
BLR,2300,DNK,2015
BEL,715,DOM,2015
BEL,35,DOM,2015
BEL,289,EST,2015
BLR,1617,EST,2015
BGD,32,FIN,2015
BEL,47890,FIN,2015
BEL,730953,FIN,2015
BLR,1683100,FIN,2015
BGD,136088,FRA,2015
BRB,1460,FRA,2015
BEL,1553211,FRA,2015
BEL,17743281,FRA,2015
BLR,39,FRA,2015
BEL,159,PYF,2015
BGD,83807,DEU,2015
BEL,3313705,DEU,2015
BEL,52907549,DEU,2015
BLR,1620,DEU,2015
BLR,1296174,DEU,2015
BEL,1130424,GRC,2015
BEL,1787,GRC,2015
BEL,205,GTM,2015
BGD,700421,HKG,2015
BEL,6779,HKG,2015
BEL,16253604,HKG,2015
BLR,223225,HKG,2015
BEL,2443221,HUN,2015
BEL,273771,HUN,2015
BLR,3753,HUN,2015
BEL,2865,ISL,2015
BEL,109,ISL,2015
BEL,16121,IDN,2015
BEL,410,IDN,2015
BGD,384123,IRL,2015
BRB,5042,IRL,2015
BEL,1781107,IRL,2015
BEL,43250734,IRL,2015
BLR,2908,IRL,2015
BEL,209000,ISR,2015
BEL,3708000,ISR,2015
BEL,7319185,ITA,2015
BEL,1820559,ITA,2015
BGD,14,CIV,2015
BEL,648,CIV,2015
BEL,770,JAM,2015
BGD,4785,JPN,2015
BEL,124985,JPN,2015
BEL,215608,JPN,2015
BEL,10,KAZ,2015
BGD,330841,KOR,2015
BEL,165761,KOR,2015
BEL,45,KOR,2015
BLR,155,KOR,2015
BLR,324,KOR,2015
BEL,90460,LVA,2015
BEL,263107,LVA,2015
BLR,1865907,LVA,2015
BEL,2033168,LTU,2015
BEL,889067,LTU,2015
BLR,3612420,LTU,2015
BGD,83,LUX,2015
BEL,3624952,LUX,2015
BEL,816534,LUX,2015
BEL,275,MDG,2015
BEL,783,MWI,2015
BGD,34673,MYS,2015
BGD,342149,MYS,2015
BEL,82563,MYS,2015
BEL,14346346,MYS,2015
BGD,97,MDV,2015
BEL,17061,MLT,2015
BEL,123,MUS,2015
BRB,171616,MEX,2015
BEL,5577584,MEX,2015
BLR,43261,MEX,2015
BGD,3753720,,2015
BRB,26613,,2015
BEL,1164,,2015
BEL,1129136,,2015
BLR,200331,,2015
BEL,5,MNG,2015
BEL,94,MDA,2015
BEL,320,MNE,2015
BEL,28455,MAR,2015
BGD,2119,NLD,2015
BGD,1616,NLD,2015
BRB,2758,NLD,2015
BEL,91020664,NLD,2015
BEL,189790931,NLD,2015
BLR,17376,NLD,2015
BLR,536000,NLD,2015
BEL,10332,NZL,2015
BGD,234,NOR,2015
BGD,30670,NOR,2015
BEL,359292,NOR,2015
BEL,16987,NOR,2015
BEL,443,PAK,2015
BEL,226,PAN,2015
BEL,833,PER,2015
BGD,439,POL,2015
BEL,2389215,POL,2015
BEL,6299664,POL,2015
BLR,549183,POL,2015
BEL,405983,PRT,2015
BEL,19713,PRT,2015
BEL,1005375,QAT,2015
BEL,453439,ROU,2015
BEL,68980,ROU,2015
BGD,65785,RUS,2015
BEL,9520,RUS,2015
BEL,595,RUS,2015
BLR,5497,RUS,2015
BLR,1101063,RUS,2015
BEL,8819,RWA,2015
BEL,1841,SEN,2015
BEL,2381,SRB,2015
BEL,8265,SRB,2015
BGD,35102,IND,2015
BEL,17458,IND,2015
BGD,886,SGP,2015
BGD,22308062,SGP,2015
BRB,2135,SGP,2015
BEL,155659,SGP,2015
BEL,712136,SGP,2015
BGD,19240,SVK,2015
BEL,25099,SVK,2015
BEL,133112,SVK,2015
BEL,17580,VNM,2015
BRB,98,SVN,2015
BEL,15341,SVN,2015
BEL,154542,SVN,2015
BEL,28900,ZAF,2015
BEL,2738,ZWE,2015
BEL,320265,ESP,2015
BEL,206964,ESP,2015
BGD,13757,SWE,2015
BRB,237,SWE,2015
BEL,3300689,SWE,2015
BEL,151328,SWE,2015
BGD,37533,CHE,2015
BEL,1502818,CHE,2015
BEL,118188,CHE,2015
BLR,77,CHE,2015
BGD,7080,THA,2015
BGD,56,THA,2015
BEL,3716,THA,2015
BEL,44221182,THA,2015
BGD,25642,ARE,2015
BEL,4917,ARE,2015
BEL,2765,TUN,2015
BEL,17581,TUR,2015
BEL,113,TUR,2015
BLR,11467,TUR,2015
BEL,5065,UGA,2015
BEL,13351,UKR,2015
BLR,104,UKR,2015
BEL,22,MKD,2015
BEL,300,MKD,2015
BEL,23523,EGY,2015
BGD,97660,GBR,2015
BEL,28422626,GBR,2015
BEL,27127199,GBR,2015
BLR,27561,GBR,2015
BEL,13692,TZA,2015
BGD,92416,USA,2015
BRB,3975,USA,2015
BRB,1147272,USA,2015
BEL,2742550,USA,2015
BEL,19151446,USA,2015
BLR,4450,USA,2015
BLR,20267,USA,2015
BEL,5963,BFA,2015
BEL,230,URY,2015
BEL,58038,ZMB,2015
BEL,143,ALB,2010
BEL,7615,DZA,2010
BEL,30351,AGO,2010
BEL,751,ARG,2010
BGD,1428,AUS,2010
BGD,2718,AUS,2010
BEL,343536,AUS,2010
BEL,914,AUS,2010
BGD,10666,AUT,2010
BEL,374785,AUT,2010
BEL,317046,AUT,2010
BLR,1253,AUT,2010
BEL,5191,BGD,2010
BEL,1630,ARM,2010
BEL,361,ARM,2010
BGD,26,BEL,2010
BRB,357,BEL,2010
BLR,2411,BEL,2010
BLR,32269,BEL,2010
BEL,16117,BIH,2010
BEL,2635,BIH,2010
BEL,17963,BRA,2010
BEL,172281,BGR,2010
BEL,694,BDI,2010
BEL,12700,BLR,2010
BGD,4,CAN,2010
BRB,19,CAN,2010
BRB,131872,CAN,2010
BEL,421640,CAN,2010
BEL,49558,CAN,2010
BEL,74177,CHL,2010
BGD,365,CHN,2010
BGD,2343044,CHN,2010
BEL,538725,CHN,2010
BEL,3381394,CHN,2010
BLR,439954,CHN,2010
BEL,150,CRI,2010
BEL,8316,HRV,2010
BEL,12143,HRV,2010
BEL,7683516,CZE,2010
BEL,52466683,CZE,2010
BLR,110,CZE,2010
BLR,2361574,CZE,2010
BEL,11092994,DNK,2010
BEL,733721,DNK,2010
BLR,5556,DNK,2010
BEL,609,ECU,2010
BEL,966,SLV,2010
BEL,490,EST,2010
BEL,274291,EST,2010
BLR,9591,EST,2010
BGD,20080,FIN,2010
BEL,42730,FIN,2010
BEL,187865,FIN,2010
BLR,45532,FIN,2010
BEL,9461251,FRA,2010
BEL,34837062,FRA,2010
BLR,45069,FRA,2010
BEL,121,PYF,2010
BEL,26394,GEO,2010
BEL,3287,GEO,2010
BLR,9116,GEO,2010
BLR,8350,GEO,2010
BGD,38425,DEU,2010
BEL,3510880,DEU,2010
BEL,93445472,DEU,2010
BLR,2974662,DEU,2010
BEL,23794,GHA,2010
BEL,100318,GRC,2010
BEL,14,GTM,2010
BGD,271359,HKG,2010
BEL,133945,HKG,2010
BEL,13770017,HKG,2010
BEL,1013000,HUN,2010
BEL,8640000,HUN,2010
BLR,155000,HUN,2010
BEL,2430,ISL,2010
BEL,3353,ISL,2010
BEL,446,IDN,2010
BGD,1,IRL,2010
BEL,1484626,IRL,2010
BEL,18568974,IRL,2010
BLR,216589,IRL,2010
BEL,1589000,ISR,2010
BEL,11150894,ITA,2010
BEL,10039604,ITA,2010
BEL,7668,JAM,2010
BEL,13684,JPN,2010
BEL,275247,JPN,2010
BEL,91,KAZ,2010
BEL,7095,KAZ,2010
BGD,247168,KOR,2010
BGD,362977,KOR,2010
BEL,57521,KOR,2010
BEL,949143,KOR,2010
BEL,11027,KWT,2010
BEL,2504,KGZ,2010
BEL,63,LBN,2010
BEL,15,LVA,2010
BLR,391725,LVA,2010
BEL,2520,LTU,2010
BEL,685,LTU,2010
BLR,1410753,LTU,2010
BEL,7855034,LUX,2010
BEL,1822921,LUX,2010
BEL,45839,MDG,2010
BGD,2033,MYS,2010
BEL,34888,MYS,2010
BEL,7808,MYS,2010
BEL,41836,MLI,2010
BRB,61425,MEX,2010
BEL,5261,MEX,2010
BEL,2047618,MEX,2010
BGD,991603,,2010
BEL,3320,,2010
BEL,546022,,2010
BLR,208153,,2010
BEL,4914,MDA,2010
BEL,9131,MDA,2010
BEL,1831,MNE,2010
BEL,1136,NAM,2010
BEL,222,NAM,2010
BEL,209,NPL,2010
BRB,3979,NLD,2010
BEL,61929318,NLD,2010
BEL,143511160,NLD,2010
BLR,34470,NLD,2010
BLR,1641977,NLD,2010
BEL,740,NZL,2010
BRB,361338,NGA,2010
BEL,211852,NOR,2010
BEL,14028,NOR,2010
BEL,26044,PAK,2010
BRB,1655,PAN,2010
BEL,26,PER,2010
BEL,61153,POL,2010
BEL,513475,POL,2010
BLR,66,POL,2010
BLR,1650817,POL,2010
BEL,643412,PRT,2010
BEL,125049,PRT,2010
BEL,197252,ROU,2010
BEL,173278,ROU,2010
BEL,26111,RUS,2010
BEL,16467,RWA,2010
BRB,22937,KNA,2010
BGD,37,VCT,2010
BRB,3410,VCT,2010
BRB,681,VCT,2010
BEL,12060,SEN,2010
BEL,123,SRB,2010
BEL,3780,SRB,2010
BGD,4756,IND,2010
BEL,387206,IND,2010
BEL,157,IND,2010
BGD,2108,SGP,2010
BGD,14775354,SGP,2010
BEL,335445,SGP,2010
BEL,285182,SGP,2010
BEL,4749,SVK,2010
BEL,685,SVK,2010
BEL,4785,SVN,2010
BEL,289,SVN,2010
BEL,39607,ZAF,2010
BEL,19370,ZAF,2010
BEL,24508,ZWE,2010
BEL,452,ZWE,2010
BEL,8958775,ESP,2010
BEL,492964,ESP,2010
BLR,1272,ESP,2010
BGD,10296,SWE,2010
BGD,59850,SWE,2010
BEL,1088554,SWE,2010
BEL,252621,SWE,2010
BLR,139,SWE,2010
BGD,144,CHE,2010
BRB,131,CHE,2010
BEL,2857655,CHE,2010
BEL,1259645,CHE,2010
BLR,112,CHE,2010
BGD,28551,THA,2010
BGD,444,THA,2010
BEL,7192,THA,2010
BEL,6297441,THA,2010
BEL,2027,TUN,2010
BEL,18903,TUR,2010
BEL,1019426,TUR,2010
BGD,135,UGA,2010
BEL,5433,UGA,2010
BEL,513,MKD,2010
BEL,1133,MKD,2010
BGD,16820,GBR,2010
BEL,22827691,GBR,2010
BEL,21400249,GBR,2010
BLR,143561,GBR,2010
BEL,6277,TZA,2010
BGD,375530,USA,2010
BRB,914851,USA,2010
BEL,1094574,USA,2010
BEL,11597837,USA,2010
BLR,152331,USA,2010
BEL,81,BFA,2010
BEL,12,URY,2010
BEL,373,ZMB,2010
BEL,8908,MOZ,2015
BRB,93,VCT,2015
BEL,2704,SYC,2015
BEL,2945,ALB,2005
BEL,11893,DZA,2005
BEL,89464,ARG,2005
BEL,41189,AUS,2005
BEL,93442,AUS,2005
BGD,1320,AUT,2005
BEL,3531823,AUT,2005
BEL,96345,AUT,2005
BLR,997,AUT,2005
BEL,3363,BOL,2005
BEL,6387,BIH,2005
BEL,17,BIH,2005
BEL,82132,BRA,2005
BEL,200,BRA,2005
BEL,3508,BGR,2005
BEL,28561,BGR,2005
BLR,14999,BGR,2005
BRB,2569,CAN,2005
BRB,156125,CAN,2005
BEL,192369,CAN,2005
BEL,1997860,CAN,2005
BGD,25429,LKA,2005
BEL,8700,LKA,2005
BEL,45562,CHL,2005
BGD,939030,CHN,2005
BEL,94596,CHN,2005
BEL,62416133,CHN,2005
BLR,11033,CHN,2005
BEL,1184,CRI,2005
BEL,5769,HRV,2005
BEL,4029,HRV,2005
BEL,10641,CUB,2005
BEL,32,CUB,2005
BEL,86067,CYP,2005
BEL,426,CYP,2005
BEL,375570,CZE,2005
BEL,2449828,CZE,2005
BLR,44799,CZE,2005
BEL,10146934,DNK,2005
BEL,929628,DNK,2005
BEL,54,ETH,2005
BEL,172093,EST,2005
BEL,1022,EST,2005
BEL,1004741,FIN,2005
BEL,25936,FIN,2005
BLR,15214,FIN,2005
BEL,46438756,FRA,2005
BEL,25825492,FRA,2005
BEL,3537,PYF,2005
BEL,56,GEO,2005
BGD,1000,DEU,2005
BGD,806000,DEU,2005
BEL,94816000,DEU,2005
BEL,77656000,DEU,2005
BLR,8000,DEU,2005
BLR,793000,DEU,2005
BEL,28828,GHA,2005
BEL,2496524,GRC,2005
BEL,43548,GRC,2005
BGD,11964,HKG,2005
BEL,14298,HKG,2005
BEL,11907129,HKG,2005
BEL,4459000,HUN,2005
BEL,18949000,HUN,2005
BLR,20000,HUN,2005
BEL,57501,ISL,2005
BEL,14235805,IRL,2005
BEL,50901473,IRL,2005
BLR,346226,IRL,2005
BEL,10727000,ISR,2005
BEL,13862891,ITA,2005
BEL,5229943,ITA,2005
BEL,25179,CIV,2005
BRB,1136,JAM,2005
BEL,118963,JPN,2005
BEL,18946466,JPN,2005
BLR,45500,KAZ,2005
BEL,251,KEN,2005
BGD,162105,KOR,2005
BGD,1791658,KOR,2005
BEL,30609,KOR,2005
BEL,1671178,KOR,2005
BLR,167993,KOR,2005
BEL,28130,LVA,2005
BEL,60992,LTU,2005
BLR,5532,LTU,2005
BEL,12514540,LUX,2005
BEL,926636,LUX,2005
BEL,4313,MDG,2005
BEL,19430344,MYS,2005
BEL,379,MLT,2005
BEL,5645,MUS,2005
BRB,9571,MEX,2005
BEL,4439,MEX,2005
BEL,2927642,MEX,2005
BGD,315051,,2005
BEL,4198,,2005
BEL,1719165,,2005
BLR,160,,2005
BEL,106864,MAR,2005
BEL,19687,MAR,2005
